Packet Counter,Source,Destination,Timestamp,Protocol
1913,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.129498,6
1914,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.130696,6
1915,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.130711,6
1916,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.131287,6
1917,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.131287,6
1918,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.131300,6
1919,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.131309,6
1920,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.131468,6
1921,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.131478,6
1922,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.131818,6
1923,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.131835,6
1924,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.131964,6
1925,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.131975,6
1926,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.144333,6
1927,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.144349,6
1928,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.144409,6
1929,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.144426,6
1930,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.219738,6
1931,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.219800,6
1932,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.219868,6
1933,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.219952,6
1934,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.220076,6
1935,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.220208,6
1936,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.220325,6
1937,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.220439,6
1938,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.220552,6
1939,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.220664,6
1940,192.168.2.77,192.168.2.111,2020-09-06 23:33:59.222618,6
1941,192.168.2.77,192.168.2.111,2020-09-06 23:33:59.222618,6
1942,192.168.2.111,192.168.2.77,2020-09-06 23:33:59.222637,6
1943,192.168.2.77,192.168.2.111,2020-09-06 23:33:59.226656,6
1944,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.226943,6
1945,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.226961,6
1946,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.230191,6
1947,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.230202,6
1948,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.231396,6
1949,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.231405,6
1950,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.231924,6
1951,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.231932,6
1952,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.232178,6
1953,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.232192,6
1954,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.232466,6
1955,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.232476,6
1956,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.232536,6
1957,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.232545,6
1958,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.233067,6
1959,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.233076,6
1960,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.245156,6
1961,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.245172,6
1962,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.245195,6
1963,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.245203,6
1964,192.168.2.77,192.168.2.111,2020-09-06 23:33:59.278991,6
1965,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.427864,6
1966,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.427895,6
1967,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.430940,6
1968,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.430957,6
1969,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.432151,6
1970,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.432169,6
1971,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.432600,6
1972,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.432613,6
1973,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.433074,6
1974,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.433087,6
1975,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.433433,6
1976,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.433444,6
1977,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.433871,6
1978,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.433884,6
1979,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.434130,6
1980,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.434141,6
1981,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.445929,6
1982,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.445949,6
1983,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.446068,6
1984,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.446080,6
1985,192.168.2.107,192.168.2.77,2020-09-06 23:33:59.479718,17
1986,192.168.2.107,192.168.2.77,2020-09-06 23:33:59.479757,17
1987,192.168.2.77,192.168.2.107,2020-09-06 23:33:59.496540,17
1988,192.168.2.1,239.255.255.250,2020-09-06 23:33:59.506969,17
1989,192.168.2.1,239.255.255.250,2020-09-06 23:33:59.507813,17
1990,192.168.2.97,192.168.2.77,2020-09-06 23:33:59.507822,6
1991,192.168.2.1,239.255.255.250,2020-09-06 23:33:59.508698,17
1992,192.168.2.1,239.255.255.250,2020-09-06 23:33:59.509721,17
1993,192.168.2.1,239.255.255.250,2020-09-06 23:33:59.510520,17
1994,192.168.2.77,192.168.2.97,2020-09-06 23:33:59.534081,6
1995,192.168.2.97,192.168.2.77,2020-09-06 23:33:59.634920,6
1996,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.729054,6
1997,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.729087,6
1998,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.731925,6
1999,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.731944,6
2000,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.733134,6
2001,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.733151,6
2002,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.733547,6
2003,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.733559,6
2004,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.734114,6
2005,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.734133,6
2006,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.734679,6
2007,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.734688,6
2008,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.734834,6
2009,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.734842,6
2010,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.735212,6
2011,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.735220,6
2012,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.746859,6
2013,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.746859,6
2014,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.746877,6
2015,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.746889,6
2016,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.054474,6
2017,192.168.2.97,192.168.2.108,2020-09-06 23:34:00.054494,6
2018,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.054608,6
2019,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.059198,6
2020,192.168.2.97,192.168.2.108,2020-09-06 23:34:00.061816,6
2021,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.063834,6
2022,192.168.2.97,192.168.2.108,2020-09-06 23:34:00.064366,6
2023,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.064630,6
2024,192.168.2.97,192.168.2.108,2020-09-06 23:34:00.065643,6
2025,192.168.2.97,192.168.2.108,2020-09-06 23:34:00.066245,6
2026,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.066249,6
2027,192.168.2.97,192.168.2.108,2020-09-06 23:34:00.066362,6
2028,192.168.2.108,192.168.2.97,2020-09-06 23:34:00.066485,6
2029,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.068852,6
2030,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.068868,17
2031,192.168.2.77,192.168.2.107,2020-09-06 23:34:00.077874,17
2032,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.098708,17
2033,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.103248,17
2034,192.168.2.77,192.168.2.107,2020-09-06 23:34:00.119823,6
2035,192.168.2.77,192.168.2.107,2020-09-06 23:34:00.120490,17
2036,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.130406,6
2037,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.130429,6
2038,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.132707,6
2039,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.132732,6
2040,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.134466,6
2041,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.134483,6
2042,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.134564,6
2043,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.134576,6
2044,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.135121,6
2045,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.135132,6
2046,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.135592,6
2047,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.135604,6
2048,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.135762,6
2049,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.135775,6
2050,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.136259,6
2051,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.136268,6
2052,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.147951,6
2053,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.147967,6
2054,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.148013,6
2055,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.148022,6
2056,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.166420,17
2057,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.166462,17
2058,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.166488,17
2059,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.166508,17
2060,192.168.2.77,192.168.2.107,2020-09-06 23:34:00.183156,17
2061,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.510485,17
2062,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.510554,17
2063,192.168.2.77,192.168.2.107,2020-09-06 23:34:00.536197,17
2064,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.603175,17
2065,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.603220,17
2066,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.603240,17
2067,192.168.2.107,192.168.2.77,2020-09-06 23:34:00.603368,17
2068,192.168.2.77,192.168.2.107,2020-09-06 23:34:00.621610,17
2069,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.632811,6
2070,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.632850,6
2071,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.638115,6
2072,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.638133,6
2073,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.638717,6
2074,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.638737,6
2075,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.639487,6
2076,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.639499,6
2077,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.639954,6
2078,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.639965,6
2079,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.640180,6
2080,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.640187,6
2081,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.640267,6
2082,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.640274,6
2083,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.640414,6
2084,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.640420,6
2085,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.649307,6
2086,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.649326,6
2087,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.649570,6
2088,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.649579,6
2089,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731140,6
2090,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731200,6
2091,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731340,6
2092,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731463,6
2093,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731580,6
2094,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731699,6
2095,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731813,6
2096,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.731932,6
2097,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.732049,6
2098,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.732167,6
2099,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.733999,6
2100,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.734016,6
2101,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.739079,6
2102,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.739095,6
2103,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.739594,6
2104,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.739605,6
2105,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.740348,6
2106,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.740357,6
2107,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.740989,6
2108,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.740998,6
2109,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.741105,6
2110,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.741112,6
2111,192.168.2.77,192.168.2.111,2020-09-06 23:34:00.741328,6
2112,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.741482,6
2113,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.741492,6
2114,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.741520,6
2115,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.741527,6
2116,192.168.2.77,192.168.2.111,2020-09-06 23:34:00.743830,6
2117,192.168.2.111,192.168.2.77,2020-09-06 23:34:00.743976,6
2118,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.750245,6
2119,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.750261,6
2120,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.750310,6
2121,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.750318,6
2122,192.168.2.77,192.168.2.111,2020-09-06 23:34:00.798572,6
2123,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.935353,6
2124,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.935390,6
2125,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.940138,6
2126,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.940150,6
2127,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.940925,6
2128,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.940934,6
2129,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.941226,6
2130,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.941235,6
2131,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.941810,6
2132,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.941827,6
2133,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.941866,6
2134,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.941875,6
2135,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.942265,6
2136,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.942273,6
2137,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.942419,6
2138,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.942428,6
2139,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.951048,6
2140,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.951063,6
2141,192.168.2.111,192.168.2.107,2020-09-06 23:34:00.951270,6
2142,192.168.2.107,192.168.2.111,2020-09-06 23:34:00.951293,6
2143,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.104415,6
2144,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.104416,17
2145,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.104461,17
2146,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.104491,17
2147,192.168.2.77,192.168.2.107,2020-09-06 23:34:01.114209,17
2148,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.130099,17
2149,192.168.2.77,192.168.2.107,2020-09-06 23:34:01.152659,6
2150,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.236867,6
2151,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.236888,6
2152,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.241102,6
2153,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.241120,6
2154,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.241971,6
2155,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.241989,6
2156,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.242429,6
2157,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.242442,6
2158,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.242744,6
2159,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.242757,6
2160,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.243169,6
2161,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.243180,6
2162,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.243298,6
2163,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.243309,6
2164,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.243579,6
2165,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.243590,6
2166,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.252187,6
2167,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.252197,6
2168,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.252231,6
2169,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.252239,6
2170,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.637937,6
2171,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.637970,6
2172,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.642464,6
2173,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.642491,6
2174,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.643242,6
2175,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.643257,6
2176,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.643414,6
2177,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.643427,6
2178,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.644088,6
2179,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.644104,6
2180,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.644160,6
2181,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.644171,6
2182,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.644578,6
2183,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.644588,6
2184,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.644623,6
2185,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.644632,6
2186,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.653195,6
2187,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.653214,6
2188,192.168.2.111,192.168.2.107,2020-09-06 23:34:01.653337,6
2189,192.168.2.107,192.168.2.111,2020-09-06 23:34:01.653346,6
2190,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.728684,17
2191,192.168.2.77,192.168.2.107,2020-09-06 23:34:01.753651,17
2192,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.759203,17
2193,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.759250,17
2194,192.168.2.107,192.168.2.77,2020-09-06 23:34:01.759519,17
2195,192.168.2.77,192.168.2.107,2020-09-06 23:34:01.784886,17
2196,192.168.2.108,192.168.2.94,2020-09-06 23:34:02.069646,1
2197,192.168.2.94,192.168.2.108,2020-09-06 23:34:02.071632,1
2198,192.168.2.108,192.168.2.94,2020-09-06 23:34:02.100910,1
2199,192.168.2.94,192.168.2.108,2020-09-06 23:34:02.136190,1
2200,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.139993,6
2201,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.140021,6
2202,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.141585,6
2203,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.144325,6
2204,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.144341,6
2205,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.145444,6
2206,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.145459,6
2207,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.146394,6
2208,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.146406,6
2209,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.147171,6
2210,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.147182,6
2211,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.147314,6
2212,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.147323,6
2213,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.147401,6
2214,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.147410,6
2215,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.147580,6
2216,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.147591,6
2217,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.155073,6
2218,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.155090,6
2219,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.155160,6
2220,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.155170,6
2221,192.168.2.108,192.168.2.94,2020-09-06 23:34:02.163369,1
2222,192.168.2.94,192.168.2.108,2020-09-06 23:34:02.165341,1
2223,192.168.2.77,192.168.2.111,2020-09-06 23:34:02.185187,6
2224,192.168.2.108,192.168.2.94,2020-09-06 23:34:02.194597,1
2225,192.168.2.94,192.168.2.108,2020-09-06 23:34:02.196816,1
2226,192.168.2.108,192.168.2.94,2020-09-06 23:34:02.225942,1
2227,192.168.2.94,192.168.2.108,2020-09-06 23:34:02.228132,1
2228,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.241171,6
2229,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.241192,6
2230,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.243754,6
2231,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.243977,6
2232,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.244260,6
2233,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.244495,6
2234,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.244736,6
2235,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.244967,6
2236,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.245038,6
2237,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.245124,6
2238,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.245298,6
2239,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.245313,6
2240,192.168.2.111,192.168.2.77,2020-09-06 23:34:02.245403,6
2241,192.168.2.77,192.168.2.111,2020-09-06 23:34:02.246271,6
2242,192.168.2.77,192.168.2.111,2020-09-06 23:34:02.246271,6
2243,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.247311,6
2244,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.247321,6
2245,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.248204,6
2246,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.248213,6
2247,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.248304,6
2248,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.248318,6
2249,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.248352,6
2250,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.248361,6
2251,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.248502,6
2252,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.248510,6
2253,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.248828,6
2254,192.168.2.77,192.168.2.111,2020-09-06 23:34:02.248834,6
2255,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.248836,6
2256,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.255700,6
2257,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.255716,6
2258,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.255831,6
2259,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.255839,6
2260,192.168.2.107,192.168.2.77,2020-09-06 23:34:02.325034,6
2261,192.168.2.107,192.168.2.77,2020-09-06 23:34:02.325034,17
2262,192.168.2.107,192.168.2.77,2020-09-06 23:34:02.325065,17
2263,192.168.2.77,192.168.2.107,2020-09-06 23:34:02.334831,17
2264,192.168.2.107,192.168.2.77,2020-09-06 23:34:02.348815,17
2265,192.168.2.77,192.168.2.107,2020-09-06 23:34:02.369836,6
2266,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.442407,6
2267,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.442436,6
2268,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.446418,6
2269,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.446434,6
2270,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.448456,6
2271,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.448474,6
2272,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.449054,6
2273,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.449066,6
2274,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.449213,6
2275,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.449222,6
2276,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.449496,6
2277,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.449505,6
2278,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.449606,6
2279,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.449616,6
2280,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.449843,6
2281,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.449853,6
2282,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.456444,6
2283,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.456453,6
2284,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.456490,6
2285,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.456498,6
2286,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.743588,6
2287,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.743613,6
2288,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.747353,6
2289,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.747364,6
